Customer_ID,Customer_Name,Gender,Date_of_Birth,Age,Email,Phone_Number,Address_Type,Street_Address,City,State,Postal_Code,Country,Region,Ownership_Status,City_Tier,Address_Verification_Status,Last_Update_Channel,Last_Updated_Date,Primary_Address_Flag
CUST2457,Brent Rodriguez,Male,1979-05-07,46,oayala@yahoo.com,001-968-679-9225x68627,Billing,805 Ortiz Bridge Apt. 525,Michaelfort,Iowa,72900,Belarus,West,Company Provided,Tier 3,Rejected,Branch Visit,2023-12-31,Yes
CUST2458,Chad Petty,Male,1976-11-20,49,nortiz@yahoo.com,1373107850,Mailing,06758 Matthew Meadow,New Robertport,Iowa,88453,Norfolk Island,South,Owned,Tier 3,Rejected,Online Portal,2024-06-03,No
CUST2459,Michael Brown,Female,1960-02-21,65,raymondmason@yahoo.com,452-010-5574x0969,Office,5048 Smith Islands Apt. 971,West Angelaton,Oregon,72226,Morocco,South,Owned,Tier 3,Verified,Online Portal,2025-02-26,No
CUST2460,Mary Price,Male,1957-06-05,68,zramirez@morris.com,001-732-166-9196x624,Residential,5074 Walter Brook,Jasonborough,Wisconsin,40387,Greenland,North,Owned,Tier 2,Verified,Branch Visit,2024-09-05,No
CUST2461,Katherine Jones,Female,1982-01-09,43,brookeshah@hotmail.com,484.382.6497,Mailing,378 Raymond Cape Suite 047,South Christina,Wyoming,58851,Montserrat,South,Leased,Tier 3,Pending,Call Center,2024-12-27,Yes
CUST2462,Raven Shaw,Other,1971-07-27,54,robinsonmarc@stevens-madden.com,015-229-2119x45429,Residential,6504 Brandon Corners,Skinnershire,Kentucky,48013,Grenada,Central,Rented,Tier 1,Rejected,Online Portal,2025-08-09,Yes
CUST2463,Eric Wong,Other,1966-07-03,59,richardcarroll@brady-smith.com,417.722.4014,Billing,683 Robert Orchard,Garciaview,Iowa,31700,Congo,South,Rented,Tier 1,Verified,Branch Visit,2025-04-25,No
CUST2464,Alex Hamilton,Other,1965-03-23,60,xcase@gmail.com,3258229801,Residential,64543 Tonya Station,Marcusside,Ohio,32927,Nepal,East,Rented,Tier 3,Pending,Branch Visit,2024-09-02,Yes
CUST2465,Michelle Baker,Female,1994-03-13,31,michaelnewman@donovan.com,325-187-1948,Residential,133 Gibson Overpass,Yorkland,West Virginia,16708,Argentina,East,Company Provided,Tier 3,Rejected,Mobile App,2025-05-01,Yes
CUST2466,Matthew Hernandez,Male,1983-03-29,42,nfisher@hotmail.com,1373505068,Mailing,278 Andrea Crest Suite 607,Nancyshire,Maryland,76698,Aruba,East,Rented,Tier 1,Verified,Online Portal,2023-11-17,Yes
CUST2467,Lauren Smith,Other,1959-10-23,66,fphillips@gmail.com,668-174-9914,Permanent,4338 Reed Plain,Lake David,Pennsylvania,59058,Mauritius,Central,Company Provided,Tier 1,Rejected,Online Portal,2024-07-25,Yes
CUST2468,Charles Townsend Jr.,Female,1991-10-10,34,jonesmary@blake.org,075.215.4526,Mailing,9063 Alexandra Corners Apt. 996,South Sara,South Dakota,89772,Bhutan,East,Owned,Tier 1,Verified,Mobile App,2025-04-25,No
CUST2469,Molly Pham,Other,2005-04-20,20,larrymeyer@yahoo.com,299-871-9083x39225,Billing,166 Patricia Forge Apt. 903,Stephenchester,Washington,84792,Vanuatu,Central,Owned,Tier 1,Verified,Call Center,2024-05-06,Yes
CUST2470,Michael Morris,Female,1950-08-26,75,hillsamuel@flynn.com,+1-560-239-5002x095,Mailing,7219 Patricia Tunnel,Nicholsmouth,Missouri,58439,Kyrgyz Republic,North,Company Provided,Tier 2,Verified,Online Portal,2024-01-22,No
CUST2471,Carrie Smith,Other,2004-08-06,21,todd91@hotmail.com,445.027.8028x7556,Residential,5260 Nelson Wells Suite 535,Erikside,Massachusetts,52794,Armenia,South,Leased,Tier 2,Rejected,Online Portal,2025-02-01,Yes
CUST2472,Mr. Robert Lewis,Other,1993-05-14,32,michael02@gmail.com,829.898.1075x955,Billing,19356 Combs Ridge,Lake Shane,New Jersey,20927,Korea,Central,Company Provided,Tier 2,Rejected,Branch Visit,2025-06-12,Yes
CUST2473,Jillian Murphy,Male,1954-05-01,71,jonathankelly@andrews.com,548-740-5758,Permanent,397 Stark Drive,East Jeffrey,Wisconsin,17441,Greenland,North,Leased,Tier 3,Rejected,Call Center,2024-06-18,Yes
CUST2474,Jasmine Sutton,Other,1976-09-24,49,alicia30@hotmail.com,+1-671-675-5309x18182,Office,97059 Schneider Dale,Weissbury,Arizona,96351,Rwanda,South,Rented,Tier 1,Rejected,Call Center,2025-07-21,Yes
CUST2475,Frank Herrera,Other,1974-08-31,51,hamiltonjordan@gmail.com,085.823.7573x77542,Residential,239 Jason Spring,North Michaelmouth,Minnesota,07450,Seychelles,West,Owned,Tier 3,Verified,Online Portal,2024-09-16,No
CUST2476,Donna Foster,Male,1964-08-20,61,mullinsaaron@adams-bradshaw.com,001-949-056-1737x59372,Permanent,5941 Adam Walk,West Feliciaburgh,Oklahoma,57976,Montenegro,West,Rented,Tier 2,Rejected,Mobile App,2025-02-18,Yes
CUST2477,Justin Wood,Male,1967-12-21,58,sschneider@edwards.com,+1-279-607-0279x47416,Billing,93908 Wilson Fork Apt. 533,Jasonmouth,Tennessee,95200,Mali,South,Owned,Tier 1,Pending,Online Portal,2025-06-17,No
CUST2478,Tanya Montgomery,Female,1975-11-25,50,fvalenzuela@gmail.com,+1-853-732-7554x82816,Office,691 Lopez Square Apt. 347,Mercerland,Louisiana,56957,Netherlands Antilles,Central,Owned,Tier 3,Rejected,Online Portal,2025-03-30,Yes
CUST2479,William Green,Male,2001-07-16,24,mark52@hester.net,806-378-7190x714,Residential,49119 Kennedy Islands Apt. 072,Port Justinfurt,South Carolina,41544,Burundi,North,Leased,Tier 1,Verified,Online Portal,2025-04-27,Yes
CUST2480,Cole Sutton,Other,1975-12-12,50,murraytara@gmail.com,001-732-392-2457x4212,Office,22032 Dennis Views,West Christopher,Connecticut,29762,Antigua and Barbuda,West,Owned,Tier 1,Verified,Online Portal,2025-02-17,Yes
CUST2481,Brenda Wiggins,Female,1965-10-03,60,denise07@yahoo.com,910-671-2457x7619,Office,62296 Catherine Mill,North Trevorstad,West Virginia,15971,Benin,South,Leased,Tier 1,Rejected,Mobile App,2024-12-24,Yes
CUST2482,Brandi Higgins,Other,1989-07-28,36,tannerrhodes@reyes-hill.info,3366973238,Residential,7201 Davenport Circle Suite 675,Gonzalesview,Nebraska,71739,Gambia,West,Rented,Tier 3,Pending,Call Center,2024-11-25,No
CUST2483,Brian Sherman,Male,1964-05-11,61,perezkristin@harper.com,545.690.3281,Residential,6406 Taylor Shore,East Heather,Texas,99001,Egypt,South,Leased,Tier 1,Verified,Call Center,2025-01-25,No
CUST2484,Christine Howell,Female,2001-06-13,24,kathrynhuffman@brown.biz,440.919.9587x7667,Residential,8535 Walker Canyon,East Dylan,Oregon,68486,Cayman Islands,South,Owned,Tier 1,Rejected,Branch Visit,2024-09-21,No
CUST2485,Beverly White,Male,1960-09-10,65,dflores@williams.info,419-115-1102x359,Mailing,464 Reyes Extension,South Elizabethton,Massachusetts,52664,United Arab Emirates,North,Owned,Tier 2,Verified,Call Center,2023-11-30,No
CUST2486,Mr. Stephen Jordan II,Other,1950-01-07,75,hobbscharles@hotmail.com,028-270-3112x946,Residential,93807 Leblanc Manor,West Joseton,Kansas,15566,Thailand,Central,Owned,Tier 1,Pending,Call Center,2024-08-11,Yes
CUST2487,Howard Collins,Male,1988-09-06,37,igood@gmail.com,(090)897-2731,Office,53898 Rowe Junction Apt. 909,North Nancyton,Ohio,12158,Netherlands Antilles,East,Company Provided,Tier 2,Verified,Call Center,2025-10-04,Yes
CUST2488,James Gray,Other,1966-05-18,59,anthonymosley@todd-johnson.com,(231)553-5483x24203,Office,38405 Nguyen Oval Suite 069,North Dennis,South Dakota,18976,Vietnam,South,Company Provided,Tier 2,Verified,Branch Visit,2025-01-01,Yes
CUST2489,Mark Goodman,Male,1960-08-09,65,nathanwhite@cole.com,001-477-622-3975,Mailing,96598 Amanda Village Suite 250,Michaelshire,California,24686,Mexico,Central,Leased,Tier 3,Pending,Branch Visit,2024-07-19,Yes
CUST2490,Meagan Morris,Female,1965-07-11,60,xhorton@yahoo.com,001-686-629-3936x84997,Mailing,178 Holland Streets,Powersport,Illinois,38466,San Marino,North,Owned,Tier 1,Rejected,Call Center,2025-01-10,No
CUST2491,Jennifer Neal,Male,2003-12-06,22,ballamanda@lamb.com,(645)034-7673,Residential,85991 Miranda Forks Apt. 534,Moralesport,Vermont,28387,Guyana,West,Company Provided,Tier 1,Verified,Branch Visit,2025-04-09,No
CUST2492,Joel Ellis,Female,1963-06-24,62,joshuaray@wells.com,722-485-1502x35817,Office,4889 Vance Inlet Apt. 581,Annaland,Tennessee,90586,Indonesia,North,Company Provided,Tier 3,Pending,Branch Visit,2024-07-18,No
CUST2493,Charles Collins,Other,1996-06-29,29,amywalter@wong-thomas.com,001-767-756-7210,Residential,41312 Aguirre Union Apt. 497,Englishborough,North Carolina,64567,Georgia,Central,Rented,Tier 2,Verified,Branch Visit,2024-06-21,Yes
CUST2494,Erik Perry,Other,1988-03-18,37,jameswest@richardson.net,+1-712-625-4580,Permanent,0368 Patricia Roads Apt. 363,Kevinfurt,Connecticut,22657,Ethiopia,Central,Company Provided,Tier 1,Rejected,Call Center,2025-01-09,No
CUST2495,Deanna Wise,Other,1979-03-04,46,vmathis@gmail.com,992-488-0161x8195,Permanent,0158 Tammy Ridges Suite 444,Georgeton,Oregon,57701,Reunion,East,Owned,Tier 3,Pending,Online Portal,2023-11-03,No
CUST2496,Elizabeth Snyder,Male,1953-05-08,72,fthomas@yahoo.com,5267744112,Mailing,1797 Jacqueline Fork,Ericburgh,Iowa,40788,Belize,East,Leased,Tier 1,Verified,Mobile App,2024-07-01,No
CUST2497,Jackie Morrison,Male,1953-06-17,72,opeterson@mendez-gonzales.net,809-156-2689,Office,89364 Cooper Meadow,North Meghanland,Michigan,77994,Northern Mariana Islands,North,Rented,Tier 1,Verified,Call Center,2025-06-24,No
CUST2498,David Anderson,Male,1973-07-01,52,dlowe@rodriguez.info,483-203-2224x495,Billing,7190 Alvarez Forge,West Charles,Alaska,01178,United States Minor Outlying Islands,East,Leased,Tier 2,Verified,Mobile App,2024-06-13,No
CUST2499,Todd Gould,Other,2007-01-25,18,lisa21@patel-murray.com,001-334-293-7963x29271,Office,108 Johnson Place Suite 123,West Joel,Iowa,31903,Czech Republic,East,Rented,Tier 1,Verified,Online Portal,2025-08-02,No
