Customer_ID,Customer_Name,Gender,Date_of_Birth,Age,Email,Phone_Number,Onboarding_Date,Onboarding_Channel,KYC_Status,Region,Employment_Status,Industry,Job_Title,Employer_Name,Annual_Income_Bracket,Years_of_Experience,Verification_Status,Onboarding_Officer,Remarks
CUST3463,Chelsea Rivas,Female,1966-01-01,59,wayne06@yahoo.com,3985126976,2021-07-18,Branch Visit,Pending,North,Student,IT,Director,White LLC,<2L,17,Failed,Whitney Donovan,Follow-up required
CUST3464,Paul Giles,Other,1975-09-20,50,smarks@bishop-ortega.net,189-215-5301x32422,2023-07-24,Online,Pending,North,Unemployed,Healthcare,Officer,"Russo, Carrillo and Thomas",10L-20L,35,In Progress,Sherry Thomas,Follow-up required
CUST3465,Ashley Morris,Male,1975-01-20,50,kathrynosborne@russell.org,+1-204-129-9731x5347,2022-04-30,Branch Visit,Rejected,West,Employed,Manufacturing,Analyst,"Byrd, Moon and Rush",5L-10L,35,Failed,Robert Smith,Smooth onboarding
CUST3466,Ann Newton,Male,1974-05-06,51,markgarcia@yahoo.com,001-836-299-2463x136,2021-09-25,Mobile App,Rejected,Central,Student,IT,Consultant,"Hatfield, Palmer and Simpson",5L-10L,16,In Progress,Arthur Hernandez,KYC pending
CUST3467,Angelica David,Other,1971-04-15,54,megansmith@doyle.com,809.613.4262x25110,2022-07-03,Online,Rejected,East,Self-Employed,IT,Analyst,Parker-Roberts,<2L,17,Verified,April Johnson,Smooth onboarding
CUST3468,Melissa Baker,Male,1952-11-21,73,sheppardfelicia@yahoo.com,356-037-4187x3331,2022-05-26,Agent Assisted,Pending,South,Self-Employed,IT,Analyst,Sawyer-Trujillo,5L-10L,12,Verified,Richard Orozco,Smooth onboarding
CUST3469,Michelle Hernandez,Female,2002-01-08,23,anthony02@yahoo.com,449-292-3613,2020-12-29,Agent Assisted,Pending,North,Retired,IT,Officer,Johnson-Roberts,5L-10L,10,Verified,Matthew Campos,Employment proof under review
CUST3470,Benjamin Singh,Other,1988-05-06,37,anitacallahan@gonzales-harris.biz,560.873.9570x8290,2021-10-27,Mobile App,Rejected,Central,Retired,Retail,Teacher,Hunt Inc,10L-20L,1,Verified,Jennifer Juarez,Follow-up required
CUST3471,David Clark,Other,1968-07-14,57,tracyowens@gmail.com,+1-319-185-6666x7604,2025-07-21,Online,Completed,North,Employed,Government,Analyst,Washington and Sons,5L-10L,18,Failed,Richard Snyder,Employment proof under review
CUST3472,Mark Greene,Other,1959-02-14,66,destrada@cameron.com,001-678-642-7064,2024-07-02,Mobile App,Completed,North,Retired,Manufacturing,Consultant,"Mcknight, Moreno and Curry",<2L,22,Failed,Melissa Stokes,Employment proof under review
CUST3473,Denise Martinez,Male,2001-06-19,24,imorris@harrison.com,001-406-039-4325x0608,2021-02-25,Mobile App,Rejected,West,Self-Employed,Education,Consultant,Burton-Jones,2L-5L,25,In Progress,Joseph Quinn,Smooth onboarding
CUST3474,Paul Walker,Male,1996-03-05,29,ksmith@hotmail.com,001-612-044-6488,2021-04-16,Online,Pending,South,Self-Employed,Education,Executive,Scott-Walsh,>20L,13,Failed,Thomas Lopez,Documents verified
CUST3475,Kyle Hansen,Other,1988-03-28,37,joshuawhite@gmail.com,717-036-2160x8414,2021-06-04,Branch Visit,Pending,West,Retired,Healthcare,Executive,"Hogan, Pierce and Diaz",<2L,12,In Progress,Carolyn Carey,Employment proof under review
CUST3476,Michael Taylor,Male,1962-01-21,63,colemegan@wiley.info,001-460-652-0391x121,2021-09-29,Branch Visit,Completed,East,Student,Education,Consultant,"Yoder, Cabrera and Christensen",2L-5L,9,Failed,Amanda Johnson,Smooth onboarding
CUST3477,Stephanie Boyd,Male,1979-04-18,46,evelasquez@gmail.com,255-593-7811x309,2024-04-04,Online,Pending,South,Employed,Government,Executive,"Blackburn, Aguirre and Beck",2L-5L,21,In Progress,Victoria Carpenter,KYC pending
CUST3478,Pamela Strong,Female,1992-02-03,33,bmunoz@thompson-franklin.com,(076)246-3997,2023-04-15,Branch Visit,Rejected,West,Self-Employed,Healthcare,Director,Young PLC,10L-20L,13,Failed,Donald Smith,Employment proof under review
CUST3479,Edward Howell,Female,1991-11-25,34,patriciawilson@gmail.com,502.761.1293,2025-10-14,Online,Rejected,Central,Self-Employed,Government,Officer,Wilson-Jackson,2L-5L,18,Failed,Jacob Hopkins,High potential customer
CUST3480,Brandon Chan,Female,1973-06-07,52,johnsonlisa@barr-walker.biz,001-788-118-4374x274,2023-05-23,Agent Assisted,Rejected,Central,Self-Employed,Manufacturing,Director,Lucas LLC,5L-10L,2,In Progress,Lisa Hansen,Employment proof under review
CUST3481,Meghan Mata,Female,1968-10-21,57,ssmith@hernandez-molina.com,(755)223-6792x6069,2023-07-22,Mobile App,Rejected,West,Student,IT,Director,"Gray, Austin and Garcia",>20L,34,In Progress,Brittney Larsen,Follow-up required
CUST3482,Richard Conner,Other,1972-01-16,53,ivaldez@gmail.com,(334)143-7425x77159,2024-08-07,Mobile App,Pending,South,Student,Finance,Executive,Smith and Sons,2L-5L,36,Verified,Elizabeth Villarreal,Follow-up required
CUST3483,John Gilbert,Other,1959-10-05,66,dlyons@yahoo.com,039.449.1622x744,2024-12-08,Online,Rejected,South,Student,Retail,Officer,Davenport Inc,>20L,19,In Progress,Jordan Patterson,KYC pending
CUST3484,Mr. Anthony Alvarez MD,Female,2001-01-31,24,phillipsjeffery@hotmail.com,(350)680-5524x402,2022-08-15,Branch Visit,Rejected,South,Retired,Retail,Manager,Werner-Miller,<2L,2,Verified,Linda Washington,Follow-up required
CUST3485,Jacqueline Rodgers,Other,1952-04-29,73,nnorman@gmail.com,(847)870-0548x251,2023-01-27,Mobile App,Pending,West,Employed,IT,Engineer,Garcia PLC,2L-5L,40,Verified,Robert Garcia,Employment proof under review
CUST3486,Thomas Hoover,Other,1995-04-21,30,ashley39@gmail.com,001-952-486-6319x05709,2021-09-27,Mobile App,Pending,East,Student,Manufacturing,Consultant,Anderson Ltd,10L-20L,20,Failed,Lauren Brown,Follow-up required
CUST3487,Sonya Buck,Other,1958-12-11,67,whitakersean@hotmail.com,0259114543,2025-03-01,Branch Visit,Pending,West,Retired,Education,Consultant,Romero-Wright,10L-20L,23,In Progress,Allen Silva,Documents verified
CUST3488,Ms. Jean Johnson PhD,Female,1951-07-03,74,mwhite@gmail.com,(122)869-5340,2023-03-29,Agent Assisted,Pending,North,Unemployed,Healthcare,Manager,Morton-Harmon,>20L,29,Verified,Michaela Meyers,Smooth onboarding
CUST3489,Spencer Camacho,Other,2000-10-29,25,halexander@hotmail.com,+1-945-696-5067x62510,2024-01-27,Branch Visit,Pending,West,Student,Education,Manager,Park-Smith,5L-10L,25,In Progress,Lisa Webster,Employment proof under review
CUST3490,Lisa Gates,Male,1978-04-06,47,dmartin@yahoo.com,094-031-2247,2024-12-16,Branch Visit,Completed,West,Employed,Manufacturing,Consultant,Hernandez LLC,5L-10L,18,In Progress,Jodi Parker,High potential customer
CUST3491,Eric Reed,Male,1996-04-03,29,navarrolisa@cooke.com,(402)580-2649x165,2021-06-24,Branch Visit,Rejected,North,Self-Employed,Finance,Consultant,Pena-Flores,5L-10L,12,Failed,Tracy Haley,Follow-up required
CUST3492,Austin Evans,Female,1999-08-06,26,wmartinez@ochoa.com,941-331-8590x23874,2022-09-08,Branch Visit,Rejected,West,Retired,Manufacturing,Engineer,Gomez Group,5L-10L,0,In Progress,Matthew Parker,Smooth onboarding
CUST3493,Matthew Scott,Other,1972-05-26,53,jennifer83@yahoo.com,001-306-846-4752,2023-03-02,Agent Assisted,Pending,East,Student,Manufacturing,Consultant,Richardson and Sons,2L-5L,1,Verified,Joseph Williamson,Follow-up required
CUST3494,Troy Wagner,Male,1977-11-23,48,tammyrobinson@yahoo.com,740.653.7867x572,2020-12-16,Agent Assisted,Rejected,East,Employed,Finance,Teacher,Allen LLC,10L-20L,6,Verified,Gina Morrow,Smooth onboarding
CUST3495,Scott Francis,Female,2004-08-16,21,garciajennifer@hotmail.com,3137254303,2020-12-27,Online,Completed,South,Employed,Education,Manager,Moore LLC,<2L,11,Failed,Lindsay Goodman,Follow-up required
CUST3496,Jose Mcneil,Other,1971-12-06,54,ojones@yahoo.com,016-140-7534,2022-02-21,Online,Completed,Central,Self-Employed,IT,Director,"Clark, Smith and Miller",2L-5L,39,Failed,Alexander Chang,Employment proof under review
CUST3497,Timothy Levine,Female,1975-10-07,50,cynthia81@hotmail.com,001-049-738-2723x34500,2023-06-12,Online,Completed,North,Employed,Education,Manager,"Bell, Smith and Ramirez",<2L,7,Failed,Kathy Smith MD,High potential customer
CUST3498,Jeremy Casey,Other,1960-03-17,65,tjackson@hotmail.com,227.170.4666,2022-09-13,Branch Visit,Rejected,North,Employed,Healthcare,Analyst,Wilson-Anderson,2L-5L,7,In Progress,Tara Baldwin,Employment proof under review
CUST3499,Latoya Hensley,Female,2004-01-15,21,shaunhickman@rivera.com,(558)155-7021x1813,2023-12-30,Mobile App,Pending,North,Student,Retail,Executive,Cruz-Harris,10L-20L,30,Failed,Christine Estrada,High potential customer
