Customer_ID,Full_Name,Application_ID,Application_Date,Decision_Date,Credit_Product,Credit_Score,Risk_Grade,Credit_Limit,Decision_Status,Rejection_Reason,Approved_Amount,Decision_Channel,Underwriter,Credit_Policy,Comments,Business_Activity,Value_Domain,Data_Segment,Data_Domain
CUST43748,Amber Guerra,APP940908,2025-01-15,2025-08-03,Home Loan,804,D,332039,Approved,None,332039,Branch Visit,Donna Walker,Special Consideration,Full yet first exactly tax medical close continue my town.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST50495,Maureen Castillo,APP224235,2024-11-20,2024-11-26,Credit Card,836,D,88595,Rejected,None,0,Online Application,Kristin Young,Premium,Fish ball cell daughter entire.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST57699,Justin Pierce,APP210406,2025-06-25,2025-10-12,Business Loan,706,D,757638,Rejected,None,0,Mobile App,Jessica Mclaughlin,High Risk,House science happy himself cover.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST84053,Mitchell Meyer,APP456572,2025-06-13,2025-09-18,Personal Loan,679,E,958255,Approved,None,958255,Mobile App,Julie Matthews,High Risk,Lead evening ability kind audience position.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST12528,Taylor Whitaker,APP466245,2025-06-27,2025-09-10,Business Loan,705,C,790539,Pending Review,None,0,Agent Assisted,Casey Turner,Standard,Bit service before measure.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST52337,Sara Green,APP744734,2025-07-05,2025-09-30,Home Loan,821,B,736469,Rejected,High Debt-to-Income Ratio,0,Branch Visit,Heather Martin,High Risk,Baby technology less politics phone nor.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST91198,Michael Gonzales,APP898708,2025-09-12,2025-10-08,Credit Card,569,A,305200,Rejected,Low Credit Score,0,Agent Assisted,Kelly Harris,Standard,Former leader nature without usually season network wife official nothing.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST86181,Anthony Reed,APP125516,2025-03-27,2025-08-04,Business Loan,340,C,666229,Rejected,Low Credit Score,0,Mobile App,Steven Walsh,Premium,Whatever language later system officer.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST22181,Charlene Merritt,APP296041,2025-01-14,2025-01-18,Auto Loan,756,B,146478,Pending Review,None,0,Mobile App,David Scott,High Risk,Finish tax control all prevent machine forward.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST74468,William Gillespie,APP508700,2024-12-25,2025-03-13,Credit Card,810,B,688363,Approved,None,688363,Mobile App,Debra Mccormick,Standard,Data away issue democratic produce arrive push big side.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST67166,Michelle Dixon,APP221957,2025-07-05,2025-09-01,Auto Loan,741,D,231006,Rejected,None,0,Mobile App,Krista Barker,Special Consideration,Other may radio actually of ten two similar.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST23044,Gloria Robinson,APP596829,2024-11-19,2025-04-07,Personal Loan,308,D,441155,Approved,None,441155,Mobile App,Ashley Wilcox,Standard,Production analysis side fund task.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST82631,Joshua Martinez,APP476551,2025-02-24,2025-07-16,Personal Loan,651,A,829276,Pending Review,None,0,Branch Visit,Ana Parker,High Risk,Player green well plan wrong person book indeed professional.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST31996,Kristin Lopez,APP628520,2024-11-05,2025-08-25,Personal Loan,699,C,526253,Pending Review,None,0,Agent Assisted,Debra Mccormick,Special Consideration,Leave into finish piece finally fund.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST78020,Dalton Kane,APP806792,2025-02-12,2025-09-20,Credit Card,598,B,59222,Approved,None,59222,Online Application,Lisa Conley,Premium,Concern hundred more hold Democrat.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST27224,Christie Mathis,APP123617,2025-02-18,2025-09-19,Business Loan,377,D,425420,Pending Review,None,0,Online Application,Tanya Fritz,High Risk,Their community hot training how read father account nearly.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST94461,Brenda Williams,APP786184,2025-06-25,2025-09-26,Personal Loan,549,A,913411,Rejected,Incomplete Documentation,0,Agent Assisted,Kathryn Joyce,Premium,On main consumer painting.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST38782,Ronald Massey,APP524900,2025-06-08,2025-07-31,Credit Card,817,A,67927,Approved,None,67927,Agent Assisted,David Scott,Standard,Floor know generation its part into site along image.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST30813,Jacob Payne,APP109982,2025-07-09,2025-07-30,Personal Loan,385,A,706932,Rejected,Employment Instability,0,Branch Visit,Caitlin Williams,High Risk,Father relate talk remain garden.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST87932,Brian Thomas,APP946076,2025-07-30,2025-09-30,Business Loan,369,B,270137,Pending Review,None,0,Branch Visit,Kristi Richardson,Special Consideration,Well big film federal age natural ok down amount upon.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST38242,Melissa Morris,APP715502,2025-06-13,2025-07-28,Business Loan,548,A,593463,Approved,None,593463,Agent Assisted,David Scott,Premium,New lot first professional loss rich.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST55302,Ashley Hanson,APP926965,2025-02-15,2025-04-23,Personal Loan,682,E,842252,Approved,None,842252,Online Application,Steven Walsh,Standard,School his get his bank pretty law challenge behavior.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST74055,Robert Robinson,APP834601,2025-03-28,2025-07-28,Home Loan,424,C,386847,Rejected,None,0,Agent Assisted,Kelly Harris,Special Consideration,Apply return she chair body table even bed expect kind.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST32939,Jasmine Alexander,APP659815,2025-04-23,2025-10-02,Business Loan,389,D,925593,Approved,None,925593,Agent Assisted,Julie Matthews,Standard,People score of individual study lead door positive write politics step.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST48970,Kelly Valencia,APP682492,2025-09-25,2025-10-09,Credit Card,652,B,66592,Pending Review,None,0,Agent Assisted,Caitlin Williams,Special Consideration,Dog education step reality country nothing at group.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST86779,Mrs. Joanna Moran,APP187063,2025-06-11,2025-08-16,Personal Loan,860,B,636139,Rejected,Employment Instability,0,Agent Assisted,Zachary Cruz,High Risk,Pattern feeling church participant attention quite ask.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST48622,Theresa Davis,APP924128,2025-02-19,2025-07-24,Home Loan,398,E,412659,Approved,None,412659,Mobile App,Tanya Fritz,Premium,Agent explain consider since nearly likely institution fire central establish center.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST30519,Jacqueline Martinez,APP470109,2025-06-05,2025-07-09,Home Loan,872,C,767006,Pending Review,None,0,Online Application,Debra Mccormick,High Risk,Certain forward PM design final.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST76732,Brian Hamilton,APP157851,2025-08-22,2025-09-20,Auto Loan,531,C,682138,Pending Review,None,0,Agent Assisted,John Wade,Standard,Center movie will drug move church in idea worker.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST83299,Ryan Nielsen,APP624378,2024-11-11,2024-12-08,Credit Card,502,E,255361,Pending Review,None,0,Online Application,Stephanie Watkins,Premium,Law century sure whether law team.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST54019,Michelle Campbell,APP771007,2024-10-26,2025-05-12,Personal Loan,704,E,281568,Rejected,Incomplete Documentation,0,Online Application,Ashley Wilcox,Premium,Century area us hit drive.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST66132,Sara King,APP575347,2025-08-31,2025-10-01,Home Loan,585,E,443561,Pending Review,None,0,Online Application,Allison Gray,Standard,Economy majority test sit loss ten throughout plan song together.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST41757,Gregory Rose,APP900677,2025-03-29,2025-09-12,Home Loan,753,A,785179,Approved,None,785179,Mobile App,David Scott,High Risk,Expert hear vote pressure heavy wrong trouble.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST12542,Brandon Blair,APP422634,2024-11-08,2025-10-14,Auto Loan,678,A,691394,Approved,None,691394,Mobile App,Marilyn Mitchell,High Risk,Never candidate rate edge forget catch mission own create.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST76729,Joseph Madden,APP318380,2024-12-18,2025-01-14,Personal Loan,561,C,367394,Approved,None,367394,Mobile App,George Hayes,Premium,Do there new speech bad.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST17245,Angela Foster,APP180026,2025-06-19,2025-08-29,Business Loan,545,B,292118,Approved,None,292118,Mobile App,Carlos Allen,Standard,Animal wife kitchen entire site kitchen major employee.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST40332,Paul West,APP400276,2024-12-19,2025-02-21,Home Loan,712,E,553136,Pending Review,None,0,Online Application,Kimberly Rogers,Special Consideration,Simply possible scene but rest after agent protect.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST34599,Holly Jackson,APP234916,2024-12-11,2025-04-27,Credit Card,790,C,969822,Rejected,None,0,Mobile App,Kimberly Rogers,High Risk,Manager opportunity just site during relate.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST23638,Karla Evans,APP221910,2025-05-08,2025-05-24,Personal Loan,501,A,623364,Approved,None,623364,Mobile App,John Wade,High Risk,Phone hundred third now office hope movie red.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST12585,Gina Gilmore,APP424619,2025-05-16,2025-09-04,Business Loan,781,E,717567,Pending Review,None,0,Mobile App,Carlos Allen,Special Consideration,Improve spring first concern.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST70448,Gregory Thomas,APP750964,2025-04-09,2025-05-30,Personal Loan,646,C,560798,Approved,None,560798,Online Application,Natalie Rosales,High Risk,Chair window ago such morning ground.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST14929,Tiffany Hunt,APP224213,2025-06-17,2025-07-20,Business Loan,835,E,775895,Pending Review,None,0,Online Application,Jacob Santos,Special Consideration,Capital night method travel reflect maybe glass mouth list.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST81205,John Collins,APP794832,2024-12-22,2025-05-03,Personal Loan,609,D,897290,Approved,None,897290,Agent Assisted,Chase Bailey,Standard,Mother on trouble total while maintain author skill way.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST99740,Debra Allen,APP898351,2025-09-17,2025-10-16,Home Loan,530,E,389148,Rejected,Incomplete Documentation,0,Branch Visit,David Scott,Standard,Our couple range series such bill benefit factor fill.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST94971,Michelle Mitchell,APP156111,2024-11-22,2025-10-03,Home Loan,303,A,201562,Rejected,High Debt-to-Income Ratio,0,Branch Visit,Kristin Young,Standard,Approach color break need mention.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST63008,Angie Young,APP763186,2025-10-04,2025-10-12,Business Loan,796,A,367693,Pending Review,None,0,Branch Visit,Justin Hobbs,Standard,Magazine school cup not.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST45482,Darren Donaldson,APP516315,2025-03-08,2025-05-27,Home Loan,709,A,231192,Pending Review,None,0,Mobile App,Elizabeth Calderon,Standard,President position bag interest full.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST74353,Michael David,APP365285,2025-09-24,2025-10-08,Credit Card,337,E,236921,Pending Review,None,0,Mobile App,Heather Martin,High Risk,Large class strong read opportunity organization production.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST26569,Danny Williams,APP624644,2025-10-01,2025-10-08,Credit Card,769,C,780344,Approved,None,780344,Agent Assisted,Angela Gross,High Risk,Quite care hair drug sure act.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST16199,Rickey White,APP341247,2025-06-11,2025-08-20,Personal Loan,845,D,501962,Approved,None,501962,Online Application,Mr. Bryce Thomas MD,High Risk,House down decide word send I watch.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST86387,Jamie Patrick,APP897028,2025-04-28,2025-05-14,Credit Card,771,E,807090,Pending Review,None,0,Mobile App,Donna Walker,Special Consideration,To question door stuff another experience.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST41858,Michele Kelley,APP264745,2025-05-05,2025-07-23,Credit Card,509,B,940529,Pending Review,None,0,Branch Visit,Donna Walker,Premium,Her soon house law season strong.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST61147,Emily Mullins,APP599695,2025-04-24,2025-07-05,Credit Card,338,D,969590,Pending Review,None,0,Agent Assisted,Mark Alexander,Premium,Lead able raise right another.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST73985,Rachel Hoover,APP812907,2025-02-19,2025-09-05,Auto Loan,753,B,544757,Rejected,Employment Instability,0,Branch Visit,Jessica Mclaughlin,Special Consideration,Someone technology fear truth heavy point part picture big last.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST30894,Keith Nelson,APP308517,2024-11-28,2025-08-25,Personal Loan,327,E,827879,Approved,None,827879,Branch Visit,Kevin Mendoza,Special Consideration,Way life economic a movie.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST98817,Jose Holder,APP278937,2025-08-19,2025-09-07,Credit Card,520,A,748167,Pending Review,None,0,Mobile App,Yolanda Adams,Premium,Contain vote let suddenly when of style house.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST86211,Duane Black MD,APP693688,2024-11-12,2025-09-29,Personal Loan,692,D,591852,Approved,None,591852,Branch Visit,Christian Jackson,Premium,Eye front audience attention raise.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST28067,Rachel Miller,APP407634,2025-05-03,2025-08-19,Credit Card,652,E,338684,Approved,None,338684,Mobile App,Stacy Wells,Special Consideration,Loss seem letter gas tough see low opportunity discussion prove.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST75493,Megan Ferrell,APP562399,2025-01-28,2025-08-25,Credit Card,329,E,933848,Pending Review,None,0,Online Application,Patrick Smith,Standard,Thought mouth instead that difference company six.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST46287,Tamara Blanchard,APP502399,2025-09-01,2025-09-21,Auto Loan,771,A,547207,Approved,None,547207,Branch Visit,Marilyn Mitchell,High Risk,Help finally paper defense president major true business thus.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST46032,Erika Brown,APP633182,2025-01-26,2025-07-15,Business Loan,632,D,397958,Pending Review,None,0,Mobile App,Justin Hobbs,Standard,Perform they may later visit only begin region role meeting draw.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST78662,Darlene Stewart,APP889324,2024-11-17,2025-01-06,Credit Card,814,E,423921,Approved,None,423921,Agent Assisted,Mr. Bryce Thomas MD,High Risk,Herself group arm morning force medical ready suggest apply according.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST91634,Tammy Williams,APP502724,2025-09-01,2025-10-08,Credit Card,892,A,379596,Pending Review,None,0,Branch Visit,Kelly Harris,Premium,Little seat call official occur might theory class.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST90629,Ann Mitchell,APP104831,2025-09-07,2025-09-25,Home Loan,416,B,568882,Rejected,Incomplete Documentation,0,Branch Visit,Justin Hobbs,High Risk,Deal seat north dream first strong star.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST57181,Brian Hernandez,APP241841,2025-04-22,2025-08-29,Personal Loan,801,B,119973,Rejected,Low Credit Score,0,Branch Visit,Justin Hobbs,High Risk,Agent candidate media set both.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST98143,Craig Garcia,APP586491,2024-10-28,2024-12-15,Business Loan,395,A,476839,Approved,None,476839,Agent Assisted,James Kim,Premium,News pretty offer cell three bad evidence down serious heart.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST62242,Carrie Foster,APP877568,2025-07-04,2025-08-23,Business Loan,495,C,291459,Approved,None,291459,Online Application,Paula Harper,High Risk,Usually small affect itself table blue appear market one light.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST24249,Sarah Jennings,APP368616,2024-10-30,2025-05-28,Credit Card,836,E,251276,Approved,None,251276,Agent Assisted,Steven Walsh,Special Consideration,On away myself head surface throw enough hit.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST72312,Ashley Richardson,APP428869,2025-10-06,2025-10-16,Auto Loan,645,A,931786,Approved,None,931786,Agent Assisted,Julie Matthews,Special Consideration,Soon might for base time allow prepare.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
CUST64367,Donald Delgado,APP815596,2025-05-16,2025-08-30,Business Loan,541,E,283359,Rejected,Low Credit Score,0,Branch Visit,Paula Harper,Special Consideration,Table agree state no they sit.,Customer Credit Decision Results,Customer,Credit Decision,Customer Credit Evaluation
